N=1,N=2,N=10,N=100
0.0420907,0.334587,0.409183,1.03894
2.611,1.41388,0.813432,0.894563
0.462615,0.322312,0.991778,1.07349
0.192561,0.613988,1.19934,1.02198
0.259963,0.880938,0.866411,0.879445
1.20044,1.65588,0.969342,0.968966
0.42759,0.452105,1.06478,1.03891
0.749762,1.00507,1.72679,0.930685
1.39478,1.73533,1.28781,1.13292
1.7954,1.39294,1.5416,1.18477
2.49821,1.85575,1.6328,1.04045
0.0989677,0.136925,0.971218,0.864836
3.15805,2.13353,1.42558,1.12858
0.0224595,0.347641,0.790651,0.850253
0.694606,1.01149,0.605567,1.08275
2.24887,2.11248,1.44795,1.08758
0.173738,0.320678,0.518172,1.15381
0.00766576,0.0812156,0.701398,0.879062
0.00188372,1.03412,1.00976,0.963089
0.59628,0.405317,0.662564,0.896182
0.359516,0.603976,1.50928,1.01547
0.12254,0.115484,1.36735,0.924409
4.87852,2.95945,2.08942,1.25496
3.66162,2.45923,1.4564,1.06467
1.26207,1.10052,0.784528,1.07432
2.96963,1.51052,0.806962,1.01625
0.179039,0.155607,0.729758,1.0815
0.658257,0.654576,0.768412,1.05074
0.609174,0.410869,0.773852,0.893347
1.9452,1.45429,1.57099,1.03793
1.52427,0.801753,0.73857,0.946915
1.02508,2.53439,1.30055,1.04686
0.190517,0.625574,1.64587,0.950061
0.322467,0.435505,0.606936,0.830121
0.456242,0.267577,0.738348,0.828454
1.36993,0.90462,0.703753,0.924883
0.0330838,0.844698,0.731679,0.774325
0.774757,0.902283,0.850868,0.909187
0.386001,0.309783,0.716093,0.989259
1.04826,1.32377,1.09135,1.24841
0.964285,1.3359,0.701451,1.02916
0.315859,1.95495,1.16493,0.987108
1.35901,1.11209,0.915564,0.986499
0.00993515,0.958035,0.84688,1.01059
0.400348,0.203284,0.974631,1.02126
2.95745,1.6035,1.00653,1.08122
0.156783,0.253016,0.725156,0.970828
1.20673,0.997599,0.774861,1.07201
0.253067,0.152163,0.975288,1.03988
1.37371,0.934928,0.955401,1.0067
0.349933,0.226573,0.578229,1.01554
1.34517,2.58807,1.30668,1.08629
1.59407,1.12423,1.09176,0.964974
0.309319,0.530238,0.828229,1.10098
2.62405,1.51607,1.12184,0.959664
0.874319,0.67927,0.956123,1.00236
1.12653,1.78175,1.34895,1.11301
0.265621,0.210664,0.932681,0.930928
0.759412,0.66677,0.894485,1.10086
0.154873,0.215893,0.657603,0.94876
1.17214,2.05044,1.27407,1.21228
1.57855,1.16331,1.06353,0.994434
3.18282,2.04065,1.14735,0.836204
0.473241,0.568821,0.942048,0.910517
0.373347,0.273551,0.651939,0.917667
0.661677,0.992122,1.05524,1.13239
0.0586444,0.827757,0.502091,0.997216
1.57283,1.00897,0.720724,1.02051
2.64373,1.38876,0.793585,0.941838
0.677288,0.771405,1.17128,1.07474
0.087543,1.52504,0.983176,0.87492
1.33711,2.77883,1.28636,1.1275
2.83861,2.5093,1.22177,0.985189
0.363273,0.4518,0.669953,1.05402
0.104612,0.14922,0.350026,0.804995
1.65139,0.930438,0.474948,1.07271
0.153944,0.919429,1.14611,1.03366
0.422892,0.224261,1.2268,1.13012
0.0861968,0.0886073,0.714786,0.784202
0.27389,0.649635,0.638982,1.07185
0.466463,0.394405,0.809947,1.01901
1.20403,0.850844,0.734866,1.05557
4.74009,2.41963,0.808884,0.894248
0.972551,1.51264,1.39385,1.08001
2.49108,1.27111,0.851114,0.886896
0.781223,1.02527,1.12868,1.00404
0.67771,0.70976,1.16544,1.11529
1.6093,0.919462,0.56903,0.94278
0.984001,1.73866,1.03633,1.00949
0.419692,0.494446,1.33613,1.09231
0.891076,0.99407,1.2818,1.12505
0.362687,0.281205,0.724384,0.814767
0.265677,0.34731,0.694984,0.86896
0.659693,0.703248,0.827868,0.744661
2.10471,1.36341,1.125,0.947601
0.180677,0.441158,0.984589,1.03078
1.88668,1.59608,1.10976,1.01592
0.44819,0.226066,0.758179,1.04097
1.03374,0.517518,1.1487,0.900728
0.625131,0.358116,0.639017,1.00616
0.108052,0.0756158,0.889045,1.06849
0.914176,1.22257,1.12815,0.919214
0.79589,0.740435,1.25746,1.06667
0.639613,0.453524,0.468798,0.860731
2.52477,1.56163,1.23661,0.974713
0.594995,1.12965,0.945501,0.856798
0.116003,1.50648,1.113,1.12851
1.28157,1.01698,1.21684,1.06318
0.505244,0.840249,0.801426,0.981586
6.93027,4.10061,1.63974,1.1092
1.26047,0.700226,0.811975,1.05711
2.11164,1.36869,0.834911,0.910152
1.41819,1.36365,1.02532,1.20162
0.343982,1.07833,0.744885,0.91282
0.516458,0.340577,0.576762,1.03677
1.36655,0.937624,1.02553,0.994553
2.07653,1.4839,0.821848,1.00211
2.68429,2.23664,1.18015,0.859346
0.108289,0.142715,0.744534,0.93616
0.305087,1.10658,0.780077,0.90109
0.377553,0.981867,0.787885,0.872225
0.383749,1.06251,0.811193,0.932204
0.943135,0.816984,1.07029,1.0012
1.97134,1.65609,0.709801,1.13942
0.515111,0.47602,1.0323,0.941011
0.0743475,0.172313,0.694842,0.996029
4.53637,3.31308,1.40573,1.00801
5.19167,3.00997,1.27961,1.26038
0.315797,0.776769,0.934044,1.19356
1.48529,0.869441,1.08249,0.931305
0.998185,1.38651,1.07038,0.947325
0.272619,0.214136,0.548731,1.10953
0.462724,0.684662,0.943318,1.06048
0.976027,2.10062,0.932465,0.95532
1.25641,0.674256,1.33714,1.05152
1.49742,2.00255,1.54051,0.921599
0.554426,0.398994,1.1569,0.96734
0.105825,0.510409,0.621535,1.1581
0.322622,0.18314,0.865154,0.936659
1.02172,0.75359,1.05388,0.950427
0.361986,0.760149,1.1896,1.06556
0.282257,0.260091,0.749881,0.995283
0.962866,0.491094,1.04358,0.945221
0.811118,1.06713,0.971134,0.931081
1.51262,0.845562,0.756165,0.854993
1.06958,0.881687,0.821398,0.951863
0.359873,0.528084,1.46604,1.02313
1.34775,0.803549,1.04969,0.886215
1.10949,1.00948,0.715154,0.973858
1.60921,1.26794,1.73711,0.979234
0.546431,0.277959,1.00807,1.02797
0.704489,0.591676,1.09946,1.01957
0.378947,0.559984,0.596903,0.888308
1.36191,1.46137,1.64026,1.13782
0.516258,1.05791,1.17401,0.938806
0.0202747,0.340631,0.4947,0.961115
2.14285,1.98774,0.963091,0.860152
2.42735,1.42142,1.7294,1.07199
0.0668724,0.0667431,0.567075,0.993028
0.0807317,0.446469,0.83345,1.08534
0.6383,2.61036,1.1751,0.998044
3.13808,1.85668,1.65376,1.05527
0.144737,0.984647,0.59484,1.06329
0.259686,0.271891,0.79675,0.868743
0.684645,0.668555,1.0253,1.09735
0.446333,0.44475,1.10065,0.962
4.26117,2.26729,1.91941,1.24108
0.131406,0.786342,0.707716,0.871743
0.377717,0.279321,1.01136,0.950114
1.93813,1.70085,0.787723,0.942604
1.56826,0.94334,1.03713,1.0065
0.537191,0.496813,0.555012,0.886924
0.914661,0.594108,1.12112,0.86332
0.331774,0.456119,0.85907,0.892023
1.8311,1.8918,0.879401,0.98185
0.0913283,0.394408,1.41358,0.928296
0.513753,0.460639,0.704714,0.990837
3.21334,1.7056,1.20899,1.1195
0.258979,0.276049,1.10161,1.0264
0.762909,0.439741,0.574005,0.950283
0.522184,0.853804,1.04075,0.957973
0.225112,0.277547,0.768039,0.999718
1.10343,0.973842,1.23862,1.06781
0.316157,0.252282,1.00826,0.888687
0.422432,1.07185,0.846442,0.979707
0.0560382,0.213608,0.527038,0.963033
0.978953,0.878239,1.27606,1.05392
0.947727,0.500301,0.640885,1.07833
0.0388386,0.412654,0.656864,0.863872
2.06313,1.39351,1.13044,0.951357
0.721135,0.498321,0.956407,1.26708
0.180326,0.665887,0.877792,1.09937
0.0655957,1.38109,1.81341,1.00728
1.75893,1.44707,1.02799,0.9719
0.218821,1.42249,0.901208,1.11648
0.695364,0.436411,1.15866,0.973868
0.691204,2.25984,1.18629,0.923848
3.02373,2.12874,1.209,1.09043
0.650193,0.893964,0.537963,0.858367
1.91574,1.73099,2.04024,1.16514
1.34674,1.01077,0.771471,0.851232
1.71826,1.61105,1.13714,0.993135
1.92872,0.974429,1.49112,1.14805
0.202229,0.163882,1.32673,1.03374
1.93164,1.02996,0.922989,1.18716
0.652144,0.512054,1.08202,0.909477
0.256515,0.241457,0.978268,0.960317
0.663658,0.385291,0.883368,1.01884
0.621274,1.7872,1.19011,1.17159
1.20486,1.10029,0.829399,1.04337
1.62761,1.01898,1.12721,0.899842
1.07712,1.37077,0.989303,1.05276
0.918846,0.877296,1.29268,0.908663
0.21494,0.521962,0.563122,0.879442
2.75946,1.39671,0.900984,0.924829
1.73605,1.87042,1.07191,1.00291
0.845361,0.468886,0.920317,0.943292
1.91866,1.78598,1.74128,0.936354
0.0949175,0.748877,1.24934,1.05077
0.516651,0.299377,0.647646,1.00857
0.255606,0.129066,0.596026,0.969234
1.06484,0.76961,0.976615,0.980201
1.18895,0.979372,0.544963,0.785869
1.9438,1.22037,1.08932,0.982046
1.16865,0.774925,1.06056,1.05432
0.35465,1.38132,0.966842,1.14192
0.102613,0.218688,0.629632,0.897194
0.487183,0.758286,0.618218,0.911582
3.557,2.99012,1.69868,1.13832
0.219769,0.199946,1.0167,1.10703
0.410677,0.377462,0.585804,1.01525
0.659256,0.464191,0.945316,1.04257
0.623923,0.692797,0.7028,1.02166
2.55042,1.62086,1.18269,0.94849
3.86903,2.03956,1.06404,0.918965
1.10358,0.698147,1.27121,1.08466
1.56552,1.00927,1.00927,1.01514
1.18186,1.09144,0.929751,1.01884
1.30331,3.29274,1.3076,1.05776
0.309285,0.193922,0.444301,0.970303
4.49932,2.69574,1.1169,0.841476
0.0296668,0.367911,0.706334,1.0168
0.0467393,0.305017,0.95712,1.04937
0.846976,0.450762,0.593149,1.01023
0.686293,1.48964,0.953807,1.09793
0.158836,0.468055,0.990655,0.892871
0.697384,0.466393,0.915015,0.846755
0.304525,0.329863,0.591953,1.10895
2.63183,1.52509,1.15906,1.05463
0.249819,0.172361,0.63483,0.912091
0.0960911,0.352014,0.310227,0.964074
0.523217,0.338396,0.865621,1.08372
0.112735,0.386787,0.595463,0.949543
0.106657,0.322814,0.746573,1.06425
0.2618,1.53764,0.865046,1.05764
2.46959,1.41803,0.933991,0.743544
0.409832,0.364666,1.10238,0.995904
0.88535,2.04659,0.840989,0.947448
1.10667,0.745785,0.509487,0.964168
1.55325,1.00349,0.696745,1.01622
0.489653,0.662058,1.11914,1.01559
2.02988,1.14957,1.44658,1.20511
0.0482282,0.048378,0.726354,0.857611
0.0212956,0.381229,1.0506,0.943033
0.188591,0.730967,1.00631,0.89946
0.251869,0.210023,0.826688,0.936782
0.368365,0.261821,1.09582,0.994758
0.69627,0.52437,0.813034,0.897602
0.88744,0.561323,1.10564,1.05722
0.870286,0.465091,1.32885,0.980892
1.25483,0.975839,1.41442,1.05042
1.45187,0.789566,1.24949,1.07232
0.706355,0.907478,0.851877,0.839955
0.0625278,0.2058,0.838759,0.966893
1.1351,1.76934,0.875485,1.02476
3.11763,1.86027,1.22037,0.950377
0.471826,0.425511,0.459614,0.767727
0.0623094,0.524229,0.714086,0.99167
0.147013,0.389639,1.12197,0.884802
1.7873,1.18849,1.01877,0.828928
0.56151,0.36448,0.680682,0.879367
0.0308193,0.179431,1.09512,1.0238
1.21192,1.04867,0.658545,0.83989
0.221593,0.70647,0.469569,1.07635
3.22233,2.93811,1.43825,1.19869
0.710523,1.69708,1.14346,0.97287
0.376055,0.319242,1.21637,1.05898
0.861942,0.527925,1.23906,1.02476
1.04465,0.647923,0.921186,0.944308
0.759179,0.686234,1.39358,1.01806
0.933983,0.929353,1.13829,1.02165
0.702,1.36029,0.529783,1.14216
0.537176,0.773581,0.841064,0.998119
0.0198333,0.660373,1.03774,0.985589
1.37174,2.16707,1.3868,1.16293
0.326402,0.254175,1.318,1.09702
1.52372,1.11147,0.720434,0.737061
0.264945,0.27935,0.616179,0.879924
2.60929,1.81589,0.85208,0.793182
0.755038,0.857525,0.705968,0.91785
0.225155,0.130849,0.561618,0.877664
2.41138,1.21546,0.861886,0.941336
0.335682,0.313201,1.24189,1.09033
0.599919,0.308223,0.755624,1.0294
0.438152,0.437035,0.559463,0.974723
0.20317,0.248353,0.681175,0.82822
0.591236,1.04361,0.681095,1.02359
0.0452765,0.326884,0.853002,0.932255
2.07288,1.22555,1.18662,1.06365
2.05643,1.3777,0.941795,0.829969
0.547021,0.836853,0.556767,1.03224
0.272315,0.351822,0.529856,0.920804
0.651775,0.771663,0.755059,1.13551
0.297026,0.85362,1.27772,0.857071
0.100344,1.61515,1.00588,0.948084
0.255448,0.132333,1.08205,0.839613
5.25974,3.744,1.71257,1.04459
2.86606,3.20384,1.70019,0.975699
0.0269736,1.28159,0.875007,0.939855
2.02453,1.82658,1.27204,0.954005
0.27123,0.965376,0.939488,0.955059
2.31803,1.91239,1.12808,1.08557
1.52083,1.57753,1.35003,1.22611
0.754493,0.711776,1.4481,0.920129
0.266911,0.220081,0.95115,1.03389
0.357085,0.744923,0.818587,0.863218
0.769896,1.99125,1.28015,0.893558
0.199868,0.741844,0.444171,1.03847
1.43079,0.889827,1.13398,0.84902
0.251232,0.506245,1.03825,1.03721
0.189572,0.826791,0.559659,1.26071
0.139574,0.298273,0.386708,1.00728
1.11394,0.736189,0.660193,0.934191
2.05784,1.57586,0.967041,1.05304
0.871428,2.27392,1.18774,0.934952
0.263873,0.559927,0.455806,0.986631
6.04905,3.3733,2.0786,1.02307
0.472302,0.454797,0.933286,1.08242
0.553335,0.733704,0.88911,0.978797
2.6026,1.46292,1.44111,0.956582
0.34149,0.287785,0.70978,1.04915
1.47856,0.764444,1.33881,0.906657
0.0597582,0.100345,0.799502,1.1404
3.12213,1.59687,1.04232,0.904571
0.201462,0.178529,0.571094,0.856521
0.346695,0.222115,0.887656,1.07157
1.92315,1.05444,0.647988,0.862537
0.128869,0.11852,1.02269,1.05422
1.08351,0.859611,0.607567,0.818441
0.799132,0.556105,0.771498,0.984363
1.05285,0.631716,1.36648,1.05335
2.41056,3.40715,1.06662,1.0279
6.33415,4.10818,1.67599,0.962008
1.2373,2.35878,1.35484,1.01304
0.803051,0.896487,0.56827,0.861045
0.469163,0.413797,0.573584,0.858284
1.83896,1.22339,1.25638,1.02819
0.313266,0.331272,0.849294,1.09334
1.60322,2.30047,1.32986,0.935049
0.0867684,0.699256,1.12829,0.797725
0.568732,0.544771,1.33313,1.03785
0.761795,1.47123,0.630384,0.875285
3.04109,2.61809,1.34092,1.06135
0.735803,0.640303,0.744113,0.928069
0.57626,0.614813,0.851623,0.86964
0.50263,1.05354,0.796751,1.10353
0.10805,0.4365,0.601119,0.841614
1.48844,1.16376,0.705912,0.952716
0.410842,0.678407,0.679781,0.857059
0.726313,0.480779,1.45138,0.981137
0.40823,0.505443,1.40561,0.989078
1.96455,1.87811,0.863793,1.13049
2.27077,1.16578,0.603121,0.875241
0.723485,0.529863,0.801949,1.12799
0.201542,0.45399,1.02414,0.918023
0.788268,0.858546,0.815714,0.852572
1.08734,1.11168,0.511689,1.06595
0.299812,2.86572,1.08064,1.10458
0.332994,0.592347,0.52699,0.85365
0.0170191,0.589698,1.14716,1.03426
3.39032,1.83749,1.01822,0.977366
2.02984,1.11569,1.27857,1.29295
3.90244,2.81883,1.72939,1.04328
0.275442,0.444443,1.05964,1.10101
0.541163,0.413964,1.40221,1.06229
0.74924,0.970569,1.40163,0.996274
0.0822525,0.736605,0.969802,0.956864
0.469801,0.263778,0.84277,0.915961
0.456815,0.261328,0.584805,0.970114
1.22005,1.73534,1.23252,0.973857
0.696351,0.842567,1.83477,1.06746
0.0819698,0.555748,1.38952,1.02214
0.354208,2.28035,1.31337,1.13819
2.23476,1.30577,0.849612,1.01826
0.0505518,0.444053,1.30713,1.04315
0.0777217,0.223906,1.49741,0.98551
1.0521,3.91278,2.44607,1.1564
0.608151,1.15288,0.754348,0.848995
0.0136966,1.03586,0.84742,1.18927
1.67515,1.38824,0.642681,0.996777
0.0247464,0.70075,1.03286,0.993304
1.18573,0.603165,1.01337,1.02917
1.92992,1.92009,1.07736,1.09851
0.885472,1.02761,1.21052,1.0183
0.302581,0.62943,0.72941,1.15538
1.31895,0.844197,1.06544,0.911972
1.12976,1.32565,1.30315,1.02765
3.30809,2.59044,1.53236,0.932106
0.463416,0.456306,1.09902,0.892835
0.381238,0.326267,0.805477,0.977591
1.28946,0.750098,1.00414,1.19548
1.93563,1.02145,1.0599,0.868386
1.52341,0.892372,0.779346,0.869244
0.152903,0.574464,0.707581,0.860293
0.994877,0.579344,0.715657,1.04143
0.128393,0.910356,0.890181,0.957717
2.21443,2.81509,0.914932,1.09712
1.57762,0.887041,0.560307,0.975944
1.01025,1.22086,1.67924,0.887582
0.00605442,0.0629165,0.482147,1.07519
0.490327,0.813734,0.8211,0.885089
2.52958,2.17751,1.25728,0.900616
0.72932,0.691321,0.827622,0.942161
0.378561,0.917673,1.04775,1.05359
0.410161,1.73879,0.961203,0.972395
1.29522,1.59017,0.964076,0.916738
0.579351,0.652916,0.576207,0.80805
0.99922,0.588705,0.686985,0.91124
0.661765,0.428418,0.518907,0.867565
0.498275,0.765804,0.892391,0.817712
0.619776,1.71556,1.26833,1.05955
0.621338,0.55403,0.946422,1.07315
1.49047,1.07594,0.464028,0.808362
0.749575,0.729592,1.1306,0.977015
2.68089,1.92882,1.59552,0.90935
1.03759,2.71885,1.736,1.18144
0.795014,0.544061,0.771474,0.897076
0.282774,0.27187,0.830958,1.01413
0.657373,0.429907,0.730683,0.986974
2.08677,1.39403,1.24016,0.9544
0.507305,0.715478,0.688384,0.867434
4.03197,2.47254,1.12889,0.851907
2.01508,1.54047,0.741245,0.841421
1.21335,0.749877,1.28116,1.08172
0.176377,0.851689,0.653987,1.09251
0.997048,0.513764,0.780548,0.963877
0.440902,2.23206,0.770145,1.08355
1.88135,1.25511,0.880727,0.801703
0.0302301,1.351,0.877803,1.05478
0.139326,0.136075,1.12599,0.918292
2.55508,1.32684,1.45125,1.04362
0.216102,0.347973,0.472384,1.00598
0.271578,0.183832,0.355498,1.01526
0.0767045,0.357254,0.31556,0.99668
2.72568,1.97625,1.33274,0.927395
0.363917,0.29483,0.893032,0.975742
0.396526,1.63824,1.01059,0.99439
0.629563,0.660656,0.738087,0.920673
0.924807,0.840427,0.934968,1.07554
1.66776,1.35006,0.944625,1.01232
0.593845,0.385198,0.950699,1.05185
0.24559,0.682501,1.13279,1.09558
2.18246,1.60095,0.809505,0.877496
0.762369,0.385295,1.00293,0.951867
1.1313,1.48244,0.87076,0.996903
0.634295,1.27903,0.935178,0.938399
0.0996317,0.151094,0.405825,0.861902
1.13519,0.813578,1.17949,0.97175
1.82708,2.13025,1.57332,1.02346
0.477304,0.296988,1.10153,0.971084
2.39861,1.26448,0.974904,1.02696
3.51697,1.78378,1.11572,0.909938
1.55424,3.2024,1.41166,1.04656
0.573527,1.09791,1.53884,0.953807
0.0603866,0.115648,0.940652,0.962292
0.0612947,0.413217,0.708611,0.903892
1.05131,0.946568,0.850374,0.950913
2.62973,1.44776,0.85048,1.10998
0.449893,0.618491,0.754866,1.03396
0.0726353,0.449752,1.17223,1.25243
3.87612,4.02213,1.29195,0.870112
1.05713,1.08536,1.12939,1.02187
0.471981,2.00795,0.790984,0.938312
0.994202,0.645712,0.766058,1.08178
0.388729,0.259366,0.690426,0.888924
0.657822,0.35838,0.598626,0.943854
0.456532,0.31752,0.804092,1.03812
0.272898,0.883927,0.71183,0.824184
0.173727,0.222732,0.696201,0.963962
2.06256,1.13619,0.979706,0.882869
1.81175,1.18148,1.01453,0.909203
0.392262,1.27491,1.14128,0.886542
1.20591,1.60696,1.24944,0.924716
2.66582,1.93859,0.973072,1.03105
0.407847,0.915785,0.903119,1.04754
1.83067,1.29953,0.865399,1.07179
0.712614,0.480069,1.25655,0.897091
0.134991,0.572219,1.10318,1.12287
1.46607,1.51955,0.935536,1.05263
1.38859,0.698476,0.615451,0.968216
0.580174,0.304702,1.61794,0.909462
0.31511,1.31569,1.63589,1.10235
3.09284,1.61642,1.21725,0.969102
0.312193,0.68228,0.862127,1.05389
1.92165,1.0962,1.39515,0.927493
1.83153,1.21822,0.869287,1.04069
0.973223,0.717921,1.04864,1.0095
0.19235,0.911178,1.04174,0.897492
0.912628,0.789419,0.495484,0.897801
0.310086,0.469626,1.0474,1.04205
0.949082,0.749748,0.885927,1.03367
0.10312,1.43086,1.03329,1.14558
1.30007,1.51886,1.04971,1.06072
0.333348,0.361663,0.920232,1.07092
0.66647,0.538778,1.43018,1.05411
0.0827431,0.453421,0.857504,0.796245
0.558459,0.690171,1.01743,1.07619
2.69324,1.97986,1.15689,1.27234
0.312689,0.330597,0.452361,0.855201
0.352799,2.18857,0.932165,0.795044
0.154739,0.685471,0.97602,0.949876
0.407954,0.789664,1.14439,0.962966
0.832086,2.13456,1.34044,0.92276
0.33811,0.447184,0.632578,0.935167
0.449458,1.40402,0.958629,1.0023
1.76191,1.89977,1.43379,0.837622
1.46312,1.95424,1.45904,1.09367
0.723599,0.846197,1.00039,0.984496
0.050077,0.23637,1.2684,0.815988
0.832935,1.14112,0.806682,1.09241
0.881898,0.538277,1.11852,0.988805
1.07385,0.757029,0.954838,1.01265
0.220508,0.437278,1.06521,1.08654
0.202877,0.341364,0.705157,1.14701
0.941759,1.27475,1.3118,1.06047
0.575577,0.347507,0.682332,1.05473
0.656912,0.381477,0.765656,0.962011
1.03206,2.38564,1.2327,1.00917
0.179612,0.342952,0.58821,0.905338
0.445354,0.386707,1.20746,1.11581
0.640698,0.784095,0.752448,0.966064
1.81154,1.06163,1.1141,0.8939
0.160265,0.421552,0.632427,0.833115
0.243688,0.143195,0.669301,0.801488
0.543072,1.63749,1.66598,1.05698
0.0667617,1.11149,0.776544,0.935678
0.111275,0.852249,1.47402,0.931968
1.19701,0.921685,1.00769,0.924665
0.0390578,0.074411,0.59537,0.813046
5.42299,2.94405,1.45518,0.930032
0.284549,0.17924,0.796393,0.827906
3.32583,2.92095,1.30616,0.98504
0.391616,0.855507,1.13777,0.873444
0.214007,0.518772,0.795837,1.13459
1.06423,1.41604,1.03738,1.02127
0.757374,0.464939,1.16204,1.04451
1.74481,1.25899,1.3213,1.1239
1.71727,1.31057,0.818826,0.923662
0.481329,0.564886,0.683453,0.96114
0.391251,0.542254,1.12488,1.01413
0.486095,0.353455,0.590922,1.178
0.994516,0.775745,0.7326,0.948494
1.1923,0.661771,1.88377,1.09397
0.279304,0.298037,0.708419,0.892788
1.6612,1.19527,1.21215,1.05051
1.73832,0.916966,1.25138,1.02514
0.19361,0.727697,0.86865,0.893593
0.111998,0.888764,0.779083,1.03575
0.601219,0.5066,0.85718,1.03522
2.33469,1.56587,1.02331,1.07026
2.20991,1.7126,0.986131,0.794265
0.350842,0.520989,0.706047,0.953068
0.187898,0.148279,0.662877,1.11019
0.0997853,0.323507,0.837092,0.94836
0.501564,1.26175,0.889415,0.924713
5.82263,4.00606,1.66618,1.09467
1.1008,0.927244,0.815038,0.885929
0.633654,0.573982,0.565334,0.844032
1.43074,1.11801,1.26988,0.947902
0.418575,0.538692,0.74006,0.986865
1.03338,0.690455,1.09366,1.07434
0.413079,0.759116,0.995205,0.98708
0.471622,1.57901,0.94615,0.994989
0.412734,0.334729,0.539463,1.04288
1.57754,0.886878,0.532156,0.937658
0.0459234,0.0684064,1.20737,0.859536
1.30208,1.00473,0.862481,0.928983
2.51447,1.40187,0.852825,0.867191
0.0722579,0.495236,0.673231,1.118
1.34745,1.03503,0.559559,0.951084
2.43904,1.59263,1.81812,1.05261
3.64952,3.23131,1.99678,1.08905
0.265447,1.70509,0.62575,1.04764
0.290951,0.152704,0.816918,0.888159
0.0876093,0.375073,0.653887,0.944421
1.22456,1.60275,1.1203,0.928397
0.149528,0.687771,0.668014,1.07369
1.04614,0.683741,0.936896,0.956697
0.854021,0.685561,0.696375,0.968584
0.188786,0.594924,0.896436,1.03261
1.3754,1.18971,1.28577,0.96285
0.88983,0.468825,1.35204,1.08745
2.46451,1.26074,0.547033,0.867254
0.435945,0.362991,1.00448,1.11545
0.404469,0.319264,0.787975,0.924556
0.0823499,1.18893,0.910505,0.935387
0.649757,1.17716,0.871603,1.15542
0.947136,2.4218,1.67172,1.21583
2.02047,1.34127,1.09451,0.995328
1.25717,0.681886,0.672375,0.93734
3.49732,1.9598,1.39209,1.15472
2.13792,1.24651,0.932956,1.08569
0.0586444,0.329913,0.684153,0.758303
0.0363541,1.34448,0.876922,0.945918
0.699564,0.979471,1.37928,1.02943
0.591417,0.306816,0.621355,0.934477
0.00333172,0.17423,0.709681,1.04288
0.0651522,0.153122,1.35482,1.08989
0.637578,0.476136,1.1567,1.15454
1.06344,0.582937,0.595748,1.02146
3.61165,2.09966,1.06038,0.827237
1.0696,0.80641,0.457676,0.867615
3.06649,2.27174,1.61138,1.03126
0.56128,0.372875,1.04889,0.903763
0.282423,1.48238,1.15243,1.07928
1.44543,0.757603,0.759209,1.01649
2.08882,1.10779,0.98125,0.995287
2.46526,1.52321,1.2182,0.992091
0.740343,1.35805,1.12826,1.03521
0.196615,0.940376,0.842026,0.977634
1.07999,0.686083,0.595519,1.0454
0.12652,1.27648,1.09611,1.00747
2.01155,1.39537,1.72739,1.19977
2.3213,2.96633,1.15533,0.968389
0.858787,0.736211,0.654522,0.981134
2.2902,1.50956,0.846115,1.00166
1.05398,0.598442,1.51657,1.07019
1.26893,1.42969,1.45864,1.10846
0.768025,1.03649,1.59538,1.25904
0.157448,0.224699,0.861247,1.02848
0.708851,0.517378,0.870068,0.984213
0.080862,0.234409,0.576577,0.950443
0.797022,0.639536,0.746696,0.998351
0.723205,1.21178,0.859473,0.862823
1.27613,1.12249,0.990562,1.0819
2.1481,1.11706,0.60953,1.11655
0.84108,0.884268,0.801977,1.0079
0.8123,1.32407,1.52776,1.04753
0.0800993,0.582375,1.15804,1.13489
0.361712,0.517571,0.837412,0.960761
3.03046,1.56475,0.996855,0.913419
0.907145,0.596081,1.22112,0.930117
0.978258,1.52797,0.647889,1.10913
0.209829,0.21147,0.98745,0.935307
0.30773,0.501889,0.82133,1.02783
0.251994,0.968213,1.04761,0.921031
0.395333,0.547624,0.718267,0.89191
0.236872,0.236804,0.869738,1.05305
1.07421,1.41254,1.56666,1.0661
1.28148,0.952094,0.985007,0.937911
0.094901,2.14793,1.41747,0.903759
0.373841,0.279344,1.10825,0.957968
0.767949,0.699201,0.849924,0.956966
0.394466,0.426445,1.34652,0.963723
0.145523,0.343751,0.873613,1.07339
0.871842,0.692698,0.985348,0.832458
1.37687,0.73813,0.89116,0.969269
0.941153,0.728745,1.16461,1.00563
0.209765,0.110008,0.682911,0.95637
0.162094,0.236917,0.416091,0.805442
0.0317495,0.0286741,0.654904,1.00663
2.36918,1.19187,0.877111,0.8603
0.660948,1.65453,1.42136,0.979998
0.222571,0.416383,0.570074,1.0388
2.6673,1.5043,1.19203,0.956421
0.0785786,0.0607256,1.22631,0.948945
0.0260464,0.357443,1.18871,1.04627
1.23881,1.0791,0.620151,0.939534
2.46155,1.2589,1.20399,0.909349
0.668174,0.756765,1.03738,0.976258
0.130653,0.146849,0.659256,1.06465
0.0200873,3.32118,1.68185,0.956825
2.61609,1.76758,1.07207,1.10919
0.841835,0.63648,1.04544,0.951987
1.00856,0.550576,0.543015,0.964784
1.70031,1.53479,1.10268,1.2528
0.0928017,0.407257,0.693729,0.919446
1.45694,1.66127,0.835179,0.982636
2.81506,1.43934,1.51074,1.14006
1.08681,0.591113,0.883059,0.931079
1.53915,0.937482,0.951217,0.984383
0.321887,0.475271,0.603081,0.942222
0.0736336,0.152011,0.890371,0.993049
1.01313,0.692721,1.19878,0.949693
1.97793,3.64033,1.72808,0.937602
0.481392,0.262543,1.0939,1.0412
