N=1,N=2,N=10,N=100
0.403434,-0.586413,-0.0682217,12.3404
-0.835837,-3.64778,-0.385785,1.09857
1.93087,0.618929,0.209386,1.53115
0.705645,0.596899,7.01306,4.24559
1.68457,1.76998,2.71245,5.37882
41.9875,21.1964,2.74614,-0.652159
-5.49966,-2.46515,-1.38722,0.782084
1.0635,0.667017,2.42155,-0.310485
2.00437,0.73362,1.02739,-0.575953
-0.899581,-0.314041,-0.45515,2.36174
-0.231209,0.769562,-0.893313,0.550283
1.47404,1.54057,0.233502,-1.39371
0.561546,-0.529783,-10.3319,-0.470972
1.9089,1.94484,1.00535,-1.20541
-0.348715,-0.592714,-1.84613,-20.3215
2.60767,1.6669,0.126726,0.81416
-0.0673112,1.13486,-38.0064,-4.3406
0.230607,-1.97245,-2.73735,-6.16409
2.23588,1.44087,2.01339,0.736287
-0.597907,0.614993,0.205838,0.132105
-1.25218,-0.622241,0.761913,-1.11976
-1.87191,-1.1245,-1.29988,-0.130535
-0.141386,-0.0324853,-0.241732,0.837374
-2.81139,-2.41018,11.375,0.872808
3.23818,1.54662,0.707545,0.304686
-8.07352,-3.88911,1.56236,0.657759
-1.2257,-0.987804,4.7833,0.0800346
4.62127,1.75989,0.899061,0.39027
0.301847,0.0370443,-0.200152,-3.85888
-1.39803,2.02941,1.55839,1.4292
-1.50382,-0.495581,349.282,33.2833
1.6499,1.11602,-14.3681,18.6671
0.656435,-0.544829,1.16979,-1.29923
-0.897433,-3.68262,-0.209925,0.532719
-0.268057,-0.835055,0.0220195,-0.742304
-0.834579,0.519555,-4.13507,-1.14111
-1.02805,0.481727,0.359169,-0.0138601
1.97478,-1.29532,0.435407,-0.18191
1.27979,-0.386351,-1.89476,-1.51495
0.166372,1.33703,-26.2879,-4.14494
-1.00889,-0.141023,-0.859718,0.102391
-0.405219,0.314812,0.249861,0.752606
-0.634431,-0.235227,0.345944,0.838972
-0.700142,-0.611254,10.5361,2.02554
-0.967262,-0.190215,0.0650936,0.622426
-0.397902,-0.239592,0.84713,-4.3821
-1.25473,-0.79958,-6.66538,-1.41457
-2.54785,-1.88121,0.0674424,0.414949
0.077557,0.750686,-0.57245,0.32942
0.175061,0.706236,-0.101808,1.14482
-0.317918,-0.980175,-0.408443,-2.08772
-5.26588,-1.50622,-4.16822,-0.247344
-7.42015,-4.49064,-1.15092,0.94838
-0.0488781,0.311465,31.7182,5.85883
1.46108,0.375342,-0.680212,-0.523182
2.80138,1.3438,1.2077,1.65074
-0.112016,1.62736,0.99881,3.20377
-0.454943,-1.13296,0.578113,-0.198507
-3.27841,12.9987,2.36089,-0.955461
-6.46422,-2.97422,7.7349,-1.04923
-0.122306,-0.772447,0.569407,-0.947272
0.433486,-4.23578,-0.0942823,0.0617437
-2.97104,-0.567659,-0.879629,-0.364323
-97.4445,-47.9636,-14.4906,-2.23626
-0.115252,2.52241,0.656828,0.73991
1.75245,2.13074,-1.54921,-0.242668
1.17656,2.96275,0.0599012,0.038862
-2.59508,-0.524214,-1.52519,-1.06492
-0.757067,0.38511,1.05373,-1.64577
0.488886,2.55505,1.55797,1.4192
1.00294,0.574119,18.8641,1.85245
0.412571,0.293564,-8.4818,3.88203
0.636995,0.0607844,-1.03802,-0.809398
-0.603802,0.138572,0.233199,1.68115
-0.286516,-0.492977,-0.841996,1.92595
1.87223,0.0852566,-1.16876,-0.00755048
-2.03223,1.53278,-32.9429,4.4803
0.301548,0.154041,0.788046,1.14179
0.373029,5.32361,1.72691,-0.655983
-1.05476,-0.941025,0.950552,4.44165
-0.960181,-0.796079,-0.440916,-0.635589
-1.76857,2.36828,0.0708478,3.23014
1.78085,0.977887,-0.131654,0.240993
-0.106609,-1.82079,-1.94485,-6.99709
0.924891,0.359419,-1.2678,-0.360315
4.15482,2.09977,0.0783712,0.601004
-141.74,-73.2108,-13.5629,-0.38817
10.0692,5.38099,2.3913,2.62088
-0.221846,-0.889663,-0.483518,2.0752
-7.74656,-3.50064,0.45874,0.163599
0.713978,0.396031,3.59037,-0.0342592
-0.615051,-0.326093,-0.614797,-1.02477
0.314081,-4.33933,5.42702,3.59534
2.86334,1.66587,0.416867,-1.52338
-5.64134,-2.76309,-0.978872,3.41458
2.52073,7.40417,0.237149,-2.27063
0.176054,-38.5682,-8.25088,-1.89919
-1.3008,-0.885339,-3.33358,0.628846
-12.1647,-7.20533,-1.14178,-1.01164
1.71017,1.8228,-0.399434,3.14938
-2.02578,0.536859,-1.34507,-3.81589
-1.00254,-6.1761,-3.23558,-0.315882
-0.843674,-2.01143,-2.79224,-1.04724
-0.449244,0.190352,-0.990454,0.356906
-28.3863,-14.3463,-2.40499,-1.67385
-0.23175,0.0805561,0.0757156,2.49612
-0.0629824,-0.0245549,-0.521877,8.6486
9.1827,4.24541,0.958055,-0.289615
-1.46517,0.797998,2.14746,-2.00507
-1.27657,-1.29449,-2.28515,-0.185491
-1.27303,-0.230579,0.38566,-5.48412
0.0357083,-0.0555422,0.507778,2.99523
-19.1682,-9.51682,-2.98098,-0.246242
0.71225,0.257915,-35.8952,-3.51273
-1.22212,-0.545687,1.20632,-0.0505997
-0.799425,0.484538,3.30195,20.337
1.43311,0.832059,2.24432,0.957798
0.735739,0.00450314,1.15322,-0.178651
-0.822611,0.219451,0.286061,-0.310287
0.00148778,0.363207,0.0876634,-0.890681
-0.550228,-0.633376,-2.30099,0.895623
1.05134,1.15734,-0.411509,0.0599333
-0.217657,2.87031,2.71481,1.64576
-0.0913776,-0.0836303,0.19676,0.853554
0.401258,0.864092,0.443972,-0.363018
2.19621,1.19742,-0.0452912,1.08422
1.03306,-0.0343653,0.752738,2.10074
-7.80821,-3.67052,-15.4786,-3.01921
3.34679,2.0013,0.716884,-12.0601
-0.438369,-0.824339,0.445286,-1.326
0.0623859,0.368559,-2.17606,-0.551014
-0.374744,0.0635564,-0.9968,0.411324
0.00955079,-1.11056,0.967762,-1.75778
1.94262,0.44975,-0.357057,3.91186
2.62528,1.46042,0.432824,-1.89814
1.50199,0.448162,-3.18293,-1.88498
-0.672041,-0.522805,1.44685,-0.642734
-0.497056,-0.685976,-0.946131,1.07409
3.70363,3.56367,0.853333,-1.56832
0.563512,0.336848,-19.3721,-0.514877
0.453675,1.85752,4.5525,-0.675475
2.42519,1.75386,3.2618,-0.714855
-1.69258,67.257,14.6826,1.13059
5.87134,2.90672,-3.64984,-4.43434
-1.24606,-0.50712,0.936882,2.29227
-0.237644,0.174163,-0.225715,1.50615
0.198509,-0.308294,0.6565,1.44453
1.53859,0.81642,0.20868,1.18332
-139.941,-68.1237,-13.3772,-0.724203
0.213969,-0.532986,0.117015,0.306744
1.29213,-0.285638,-1.69392,-0.141836
0.0383199,0.989011,-0.573048,-0.0525924
0.537198,1.25992,0.0596489,4.13625
1.25018,0.404864,-0.130055,3.90678
-10.0659,-4.28396,-0.465241,1.46476
2.3434,1.69864,-0.23234,-0.54113
-0.920423,1.29116,5.83398,-0.00699208
0.180858,-0.755874,0.212275,-0.766582
-1.67426,-1.38857,0.597981,4.62522
-6.8815,-4.6151,-20.6869,-1.95822
-0.981409,-0.589335,-0.609683,1.19334
-0.0451803,-0.172548,-0.447292,0.0484205
-0.736431,-2.21339,0.0448656,-1.2122
0.0766674,0.331227,28.357,2.79934
-9.93691,-4.56879,-0.482143,0.170012
-0.429797,0.767952,2.76604,1.23986
0.758678,0.748171,0.405892,-0.752441
-3.45959,-1.7631,-2.67967,-0.777408
-0.732372,-0.338682,9.35856,3.37692
0.252347,0.259449,3.41902,0.692755
-1.8569,2.28839,-5.01134,-1.74176
1.57982,1.1386,-5.27734,0.994978
0.161516,-2.59586,-5.26426,0.287479
0.260888,0.216159,-0.966741,-0.503296
0.418182,-0.972222,-0.374083,-17.7593
1.05663,0.670184,0.575198,-0.450829
1.11996,1.25292,-10.9685,-1.95337
-10.3954,-2.35894,-0.120934,-0.434446
-0.756242,-0.0747825,-0.554982,-0.0865137
-0.475939,9.15755,0.684673,-0.172109
1.10102,-0.736664,-1.20907,-7.24419
-1.09214,-0.618164,-0.045458,0.786689
-23.7054,-10.1895,0.202421,1.06941
-0.578306,-0.619678,-0.0544816,1.10381
-1.28483,-1.05983,2.91957,0.89348
-0.285485,-1.52318,-0.733622,19.1999
131.685,65.8467,12.719,3.04052
-17.3543,-9.34772,-1.71101,-0.358854
1.3273,1.10919,0.768779,2.33153
0.188974,0.449149,-0.204731,1.57856
11.0089,8.55793,3.44931,0.448791
2.3067,2.67112,0.106334,0.986356
0.154785,-0.791117,0.814727,-0.689549
-0.47292,-0.390384,-0.344842,-0.715178
0.087604,0.419652,-0.0666528,-4.97075
-1.29285,-0.78373,1.1351,-0.910321
1.40638,0.397589,-0.20632,2.61487
4.32763,2.94209,1.10049,-0.0914339
4.80727,2.02571,0.12722,-2.25214
1.82958,1.41264,0.190834,0.474313
1.15545,-2.61893,-0.287425,0.333903
1.53653,1.51716,0.190542,-0.121142
-2.37007,-5.25187,-0.368426,-0.255529
0.497645,-22.4594,-2.91615,0.0343033
-0.878792,-0.39907,-0.705988,-4.2066
-2.59507,-1.30855,0.816149,0.201432
-2.22072,-0.764498,-2.64924,0.44838
1.31781,1.31166,1.62186,-0.255243
0.104102,-0.550407,-0.152093,2.1819
-8.1307,-3.5432,0.33149,0.11635
0.645443,0.617481,-24.2288,-2.83945
0.498363,0.660032,-5.70218,-2.07927
0.536219,0.222748,-1.21411,-1.06472
1.64261,0.967003,-19.7958,1.13073
-1.30914,-1.97937,6.85803,-25.3914
-9.25744,-4.80101,-1.52989,0.147746
0.439294,-0.412525,-0.147519,1.17708
-0.389163,0.159517,0.868529,1.49948
-8.94375,-4.4172,-1.49429,-2.04183
6.23286,3.52553,0.564265,0.784368
-0.0958002,0.735666,0.0774212,-1.80996
-0.0941489,0.0456199,-0.245946,0.331822
7.08624,2.917,0.288139,0.628242
-0.562487,0.778265,248.002,24.945
-0.277114,-0.0914052,0.0730105,-0.20258
2.04006,1.08498,1.25918,0.428352
5.29852,1.68822,-0.302098,-1.20473
-5.27256,-2.11668,-1.31427,1.73978
0.875179,0.35278,0.342511,0.896113
-0.989212,-1.68319,-0.929757,-3.32466
-0.984258,-0.0371163,-0.198362,1.55734
0.602271,0.285132,-5.88356,-2.06581
-5.70775,-2.7453,-0.774562,0.0542077
-0.146676,1.35161,0.381816,-0.55638
0.601462,1.53078,-0.314057,0.600851
-2.55808,-1.45755,0.378074,0.638333
1.67172,1.79163,-0.326852,-1.08544
0.004065,-0.296062,-0.290028,-1.81673
-2.99228,-0.42004,0.806341,0.111634
8.92063,3.85605,2.40432,-2.29749
0.992746,0.958337,1.11994,-0.343998
-0.920709,-2.01175,-1.32358,7.94926
-0.826259,-0.25786,0.0897375,-1.29517
-0.764206,-0.789472,-1.68417,-0.849015
1.35738,0.080148,2.39473,-0.335954
-0.758271,0.566216,-2.03961,-0.38186
1.85798,0.957291,0.305721,-2.30675
2.22864,1.91872,-0.203855,-0.544374
1.29994,1.23907,0.426765,1.11655
-0.568262,-1.38257,0.257384,0.483446
-0.0234459,1.20897,-0.822315,-1.45269
0.664756,0.422421,0.150526,1.69441
8.36559,3.74081,102.816,16.8159
-0.565406,0.00538117,2.0555,-3.47639
-0.0109277,0.173743,-0.438179,18.1893
0.192451,0.421434,0.65144,-0.231451
0.209974,-0.365204,0.972099,-0.174397
-0.54689,-0.631103,0.507522,0.656044
-0.887686,-0.356263,-2.47274,-1.06124
1.25599,0.0982476,0.0149281,2.63382
401.517,201.05,39.5496,2.837
-2.25099,-3.13743,-0.795605,-3.00805
-0.853805,-1.06956,-0.109317,-1.94743
0.285769,-0.88623,-0.68442,0.715633
-0.239399,-0.463517,-0.304667,-1.05483
34.1833,17.5658,3.51549,0.51442
-582.421,-290.627,-58.4367,-2.96206
-0.279542,0.419419,1.12845,-1.6363
-0.335532,-0.667538,0.110902,1.70547
-0.258467,4.00051,2.75508,0.87903
-1.15293,-0.219828,-0.0612764,10.9574
0.696108,0.217959,0.407346,-0.364964
-0.0891098,-0.0681367,-8.11018,-0.192246
-1.08364,0.0604943,0.328851,0.268381
-0.472809,-0.296783,-1.48549,0.895763
-1.2408,-0.53739,0.653998,-0.524487
-0.689452,0.92443,14.8466,3.64394
2.35072,1.05404,4.18962,-0.214246
-8.20202,-3.27401,-0.886902,1.08018
0.699417,-1.55621,-3.57999,-1.35676
-1.08596,0.89831,3.76368,1.68191
-1.04528,-2.3677,2.73682,0.257458
1.33865,0.188934,-354.726,-37.0888
0.607404,0.532929,0.174822,-12.5784
1.39891,-6.45912,-8.63147,-0.0133744
-3.40048,-1.23693,1.45689,-2.23264
13.3884,7.22998,5.00274,-0.38293
-0.396548,-1.46892,0.579771,0.0330367
-0.945872,-0.520914,-0.128733,0.375945
-2.39376,-0.949896,-1.62899,-0.041648
0.652734,1.60105,0.558615,-0.851159
0.43432,0.0667268,-0.761379,-1.11992
0.0661996,-178.292,-35.8789,-2.9853
2.08237,1.21632,-0.326767,8.23005
22.4892,6.63578,3.70362,-0.374648
-0.230231,-0.0200695,-3.75452,14.2051
0.185316,0.0386703,-0.121478,1.02214
-0.0698396,0.0887656,0.268525,-1.03585
-2.58861,2.50014,14.1601,7.49553
-0.514291,-0.457571,-12.2616,0.484211
0.848712,4.905,0.026911,9.84814
0.5585,0.792857,1.84491,0.303235
4.77411,2.33947,3.63356,2.32783
-0.521805,0.0305536,0.832714,-4.43804
-24.2456,-13.2244,-0.467315,0.612657
0.52928,0.712617,-0.955897,0.666089
-0.509595,-0.687854,0.149725,-1.14599
-3.46657,-4.62621,-1.73207,-8.97858
0.941691,0.531044,5.34557,-0.177473
0.0280345,0.823161,-14.7074,-0.35661
-169.273,-88.8747,-15.1541,-120.351
-0.188764,0.300748,1.94804,3.90782
0.436507,0.397735,-0.0825687,-0.817468
1.86945,-0.044401,0.466463,-0.477223
2.75121,1.34164,0.134036,-1.4547
-1.26924,0.353812,4.41699,-0.557462
1.52504,-0.0659787,0.193313,2.25678
37.8885,19.1234,4.49727,-8.64398
-1.18634,-0.31874,1.7903,0.543297
1.35374,0.324642,-0.356209,-0.39041
0.832854,5.43902,-1.12828,-0.198825
3.02106,1.17738,0.0928706,-0.71085
-1.10714,-1.05051,-0.330917,2.51599
1.40521,-0.910225,-0.102316,0.836709
-0.490956,-0.97128,-1.78216,-0.844731
0.484853,0.404757,-0.210413,0.292361
-1.63725,3.39676,-0.379192,-0.191391
-0.714479,-0.715067,-0.545078,0.799967
8.65046,4.34084,1.04846,0.16946
6.71816,2.78706,0.3547,-0.332626
-0.914673,0.881945,0.171736,-4.45664
1.5845,-0.826726,3.01755,-0.104271
0.225119,0.162022,0.605363,0.878949
0.19741,1.04462,0.253028,-1.10147
1.51115,5.89118,3.09456,-1.5698
0.603923,-0.0824892,6.03505,5.40631
-0.405701,-0.833525,-0.311342,-4.54068
1.44259,0.43209,0.0443434,-0.740653
-0.844068,-0.690325,-2.57575,6.60821
1.14097,0.139076,9.80934,-0.984544
0.0689679,-0.78172,0.282782,1.1553
-0.709361,-1.38495,-1.01352,2.76
-0.112657,0.422073,-0.918714,-0.692077
0.0537838,0.247421,-0.155905,0.725885
-1.48975,-0.912072,0.710375,-0.124482
-3.72544,-2.50247,1.89508,-3.47351
0.594105,0.74527,1.01405,0.720713
3.11204,1.35543,-1.97126,0.962748
0.181191,-0.307016,0.329244,0.339405
-5.63092,-2.73685,0.0124847,-3.13463
6.18762,8.91363,-3.74523,0.72512
-0.266565,-2.11952,-0.0214869,42.8831
0.297906,0.266471,-1.21891,-0.53501
-1.80672,-1.97017,-0.770411,2.94004
-0.828633,-0.911582,0.0210529,5.6599
3.88488,2.48636,-0.177335,0.35434
-1.93495,-5.58244,-1.82338,0.468568
-3.84912,-2.61496,-0.621116,-4.75148
2.39722,1.20514,0.0978941,-1.07147
-9.19821,0.0365497,1.01429,0.765196
-0.256792,-0.134369,-0.72235,-0.488316
2.51001,1.1742,0.649886,2.00271
-0.487247,-0.149444,-6.09052,-0.085175
-1.06672,-0.0834889,-1.88672,3.1058
-1.99582,-2.30097,-0.533593,-0.498552
-0.21726,-0.170239,0.0960612,0.899963
-5.24477,-1.85014,3.58505,0.0937771
-1.06637,4.91551,1.14518,-0.266095
0.720799,0.209164,0.63533,-0.375964
-16.8685,-8.05217,-3.22867,-0.0295836
-1.39866,-0.521932,-0.275297,10.9252
0.957764,5.06442,0.951985,-2.72201
-0.36531,6.13371,2.15706,8.17883
5.68146,2.67882,0.981179,-0.675875
-2.53036,-1.34837,0.255132,-1.60342
-0.908962,-0.548261,-0.346795,1.95065
-2.70916,-1.39855,0.398395,0.224905
0.165564,0.507419,0.872175,-0.420112
-0.220511,1.58356,0.950924,2.13087
-4.36474,155.368,30.688,1.39357
1.0233,0.89487,-3.62337,3.21862
0.0023563,0.114586,0.412111,-0.827368
-1.48563,-0.987671,0.11687,-1.32823
2.54126,0.891886,-0.504418,-0.00669837
-0.467257,-0.358195,-1.68468,8.31261
0.593866,0.0818747,-0.268698,0.57218
4.80811,1.88471,6.05549,-1.38685
-0.192947,0.566596,10.6523,0.992642
0.299476,0.468362,1.19081,5.30371
0.211332,-1.1306,-13.124,-168.407
1.36752,0.136971,0.81706,2.39829
0.303594,0.130821,-1.30378,-269.867
-0.269392,-0.33536,5.40807,0.711715
0.265779,-0.442305,-0.13451,-0.764634
-0.266108,0.735508,1.09786,0.267427
10.1067,4.82489,1.66241,-0.596668
0.176625,0.899847,0.0841452,0.601865
-181.024,-91.0846,-17.6458,-1.53041
3.3041,2.25803,0.147273,4.76114
2.36739,-1.51037,-2.93302,-1.06842
0.633767,1.57928,-1.62431,-1.76423
-3.53847,-5.08546,-1.7365,1.30751
0.469795,2.76234,0.509265,1.01678
0.160046,0.0342861,-6.71676,-1.44853
1.61913,1.04002,-2.09159,0.936642
-2.00982,-0.108751,-0.279134,0.210418
-5.0574,-1.29282,15.3956,2.67062
-0.350085,0.290385,3.15864,2.96508
-8.94438,-5.93941,-1.06176,2.68994
3.95271,-2.07587,-2.39653,-0.96861
-0.777509,1.28956,-1.82837,0.720673
-1.15084,-0.731431,-8.30923,0.250511
0.92564,1.71123,3.14597,0.426861
-1.58899,-0.315996,-4.27146,2.66774
0.909815,0.99715,-0.922611,0.0371712
-0.696946,-1.51222,1.67018,48.3485
1.39784,0.299092,-0.588924,0.398666
2.40766,6.91269,4.30176,0.00614103
0.00169071,0.325816,0.746368,5.17222
-3.03847,-0.767365,-0.569115,1.26969
1.615,4.35517,5.94127,0.935718
0.954124,5.69629,14.9379,-0.540172
1.22179,-0.744814,-2.10439,0.309209
0.113372,-0.0135685,0.19916,2.42399
0.277039,-0.174555,1.96777,0.667307
0.675313,-1.14614,-55.1983,-7.91245
-14.2189,-6.65669,-2.89992,0.331756
1.068,0.743395,1.87731,-0.447456
-1.21676,-19.9472,-5.79728,0.167221
2.06597,1.01399,2.41117,0.782898
-4.807,-4.2821,-1.74986,0.0560553
-3.36376,-0.315025,0.251195,0.798916
-11.4081,-5.56242,-2.49641,-3.79359
0.829493,2.39244,1.00823,0.52953
-8.17173,-4.17062,1.06517,-0.421193
-1.08545,-6.42056,-2.31034,-1.46748
-0.0105491,0.336112,-0.608282,0.832384
-3.42838,-2.23755,-4.41795,-0.881557
-1.19104,-0.970459,-5.35355,-1.95205
-0.283382,-0.244896,-3.50576,0.333398
-0.14956,2.24489,2.47749,0.429703
-0.394804,0.193477,0.214975,0.183415
0.446038,3.81817,0.0908293,2.37961
-0.0591296,-0.0154114,-4.22309,-0.929437
2.67551,1.58109,-0.21492,-1.41295
-19.3004,-9.64331,0.818694,4.06774
0.250489,0.677523,43.1418,4.95334
0.85567,0.270444,-2.85835,0.0959605
-0.270999,1.1092,0.478819,0.915471
-0.513578,2.50545,2.47511,-1.21253
3.2604,1.51023,-1.25212,2.1073
-0.458775,62.3513,11.5877,116.068
2.91111,1.74712,-0.427093,-1.04504
4.84923,2.48762,3.2146,-0.754637
-1.28198,-0.0329458,0.916992,0.55246
-0.194069,-0.208514,1.76222,-0.364995
-2.01485,-11.5885,-3.70613,0.414873
0.197641,0.0610185,-0.917987,-15.0586
0.88374,0.994365,-10.6106,-3.12855
-1.41494,-4.47499,-0.808926,-0.519186
-0.608541,-0.167074,0.310045,0.460483
2.38049,1.36079,-0.766078,2.68103
-1.76856,-0.476692,0.387314,0.720191
0.157177,-1.63827,-4.88469,-0.81116
2.86529,1.57118,-4.69683,-0.792648
10.9585,5.61807,-0.982979,-0.503516
-1.6343,-0.0874188,0.348587,-0.142303
1.23434,-1.33821,0.262975,-0.0394221
0.716083,1.06059,0.97598,-1.80977
2.05569,0.540183,-37.6349,-2.827
1.43361,1.45191,-1.11339,2.40481
-4.06944,-4.48494,0.085136,1.89451
-1.78557,-1.32453,-0.345619,13.5966
-4.08942,-1.29214,-0.637998,0.986411
0.170849,1.93087,0.358674,1.61489
33.5504,17.3363,4.27738,1.08179
-5.45491,-2.61638,-13.7866,0.390816
-0.154226,6.4249,0.909382,112.075
-0.541124,0.78516,2.19638,-8.50901
0.0635218,1.34343,0.483705,-4.73958
2.15698,0.26541,-0.112136,-0.676965
-1.09928,-0.337043,-1.12762,-0.114745
-2.11022,-5.07676,-0.890362,1.8348
1.79565,0.71776,-1.56356,-0.373216
-1.40037,1.37144,6.57629,0.0907723
0.292717,-0.901362,5.84773,1.76173
-0.098183,1.36674,2.87745,1.04158
-0.543722,-0.779675,3.80904,0.633522
-0.565189,8.78869,-3.74197,-0.875922
0.942967,2.39934,-1.51702,-3.17633
0.0749506,-0.541045,-0.254815,-1.69779
-2.51905,-1.56567,-2.96624,-0.56653
-0.907571,-0.714432,-0.0273482,0.413594
0.548029,-0.13376,2.86997,-0.896176
-1.55144,-0.240948,0.0790951,-0.270263
-0.101951,1.5028,-0.186414,0.608393
-0.697428,-0.614522,-0.104123,-1.02464
0.625835,-0.0440148,-0.0549206,1.16615
0.362886,0.292978,1.57387,0.842586
0.140977,0.227245,-7.954,0.608585
1.19621,-0.998232,723.102,85.4697
2.19699,1.41,1.13347,-7.22583
0.890809,0.788954,-0.073897,0.337384
1.56851,-0.856329,0.273505,-1.45379
0.738046,0.268714,-0.261355,-0.565661
0.157408,-0.425975,-2.05792,-1.30903
-0.807562,-0.242899,-0.346505,1.67423
-0.332628,-0.19021,-0.163805,-40.1501
-10.4121,-5.70141,-2.66429,6.07515
2.29794,0.711836,-0.612629,-0.586888
0.841689,1.01361,22.6938,2.17564
2.15692,1.25064,0.214015,0.0895069
-0.324294,0.253643,0.596504,-2.40013
0.623461,-4.92796,-9.7476,-0.161236
0.729429,-0.847056,0.0308793,-0.201769
0.899368,-0.188913,-6.36729,-15.7805
3.13361,1.47277,0.957768,0.580791
0.789749,2.0378,0.435586,-2.39504
-0.436877,-0.359043,-0.0974509,3.08918
-1.5785,-1.07108,-1.80398,-1.96315
1.98395,2.49019,1.21369,-0.392727
-0.40975,-0.215051,-0.156451,0.0137766
-1.02625,-0.480011,-1.11472,-0.853756
-3.80093,-1.54707,0.454208,-0.626617
-4.90426,-2.88464,0.075396,-1.75671
30.2736,16.3412,4.67493,1.69199
2.81216,1.72783,0.450293,-0.218758
-4.15185,-2.11134,0.670541,-5.33409
0.378497,-2.43902,8.31708,1.16521
3.13954,1.81485,0.899803,-20.469
-2.31422,-1.22217,-0.844618,2.99302
0.670357,0.137022,0.13605,-5.04383
0.279341,0.0746171,-0.457993,0.171421
-0.670597,0.33996,-0.0167551,0.842233
-4.70179,-2.02655,-0.266264,-0.486765
-1.47825,-1.26293,-3.24047,-0.276576
1.26578,-3.51266,-0.394909,1.67339
-1.66355,-3.34566,-0.365069,1.17965
0.454893,-1.72661,-1.01245,-0.462584
-0.901901,-1.66953,-2.36662,-48.4481
5.18191,2.80777,-5.10653,-0.541321
-7.38133,-2.9392,-4.30461,0.247371
4.15358,2.78254,-0.606908,-2.28802
-2.00971,-1.81142,-3.02698,0.408101
-0.604071,2.39137,2.01665,-0.598085
-0.926801,-1.68206,-1.20715,-0.461867
-19.1516,-9.38018,-1.46617,-0.748168
-0.80202,-1.22887,-1.31174,1.60257
-0.346925,0.841861,-0.541676,-1.2539
-0.720449,-1.92657,-1.04255,-1.37983
0.300104,2.75539,1.9595,2.11641
-1.16747,-5.72804,-2.45024,-0.0609503
-0.803926,1.04794,0.875341,-0.875431
0.593319,-2.40945,4.50698,1.60327
-8.33305,-4.21329,-1.55867,-5.40573
1.12518,-0.158768,-0.587387,-14.5319
1.62245,1.73873,0.534035,-0.322107
-1.04842,-0.162718,0.262804,-0.248781
-0.778916,-0.116563,0.273359,3.9614
-6.84162,-4.06727,-1.53696,0.135521
4.09043,7.00517,1.0541,-1.17515
-0.460419,0.531113,1.69773,0.411854
-1.66132,-0.465241,0.308961,-0.360142
0.432394,0.014018,-0.763494,-0.737882
3.29422,2.67238,0.556208,-0.103939
0.363891,0.518697,-3.28786,-0.827919
-0.105761,-0.386948,-0.399118,-2.93015
-0.775509,0.24515,0.556117,-2.12184
0.976825,0.146205,0.391077,0.553431
0.273309,0.656564,1.7723,-2.05084
-0.191183,-27.2604,-3.47056,0.249127
0.0582695,0.237865,-0.162306,-0.190155
0.793048,0.039502,3.43465,0.358005
0.215822,0.346508,0.366823,-0.173206
-3.07928,-3.30439,-0.278545,-1.70017
-0.204079,-1.72111,5.92919,1.22499
-0.281906,-0.203436,0.763404,-2.31787
-0.149491,-0.943448,-0.316875,-0.354233
2.99256,0.138842,-0.204517,0.468414
-1.39004,-0.0570499,-0.877964,-3.50435
0.792765,-3.84533,4.10436,-3.84481
1.27852,0.530887,-1.18099,-1.30481
-2.34275,-16.3494,-2.64855,-0.739504
0.0726443,1.30502,-1.63326,0.423775
0.19487,1.36939,1.61167,0.225811
-0.667185,-0.198727,4.13477,-0.547696
1.18884,0.805499,-0.135386,-4.36533
-0.169983,11.3357,2.15675,0.449353
-1.80187,-1.15961,0.652832,-0.992311
1.82214,0.652991,1.47284,1.44747
-7.8118,-2.53332,-4.15977,-1.04493
4.95455,-2.52405,-0.382225,0.464996
0.087873,0.311815,2.01209,-0.305302
2.46988,4.64926,1.41331,-2.57846
-0.857185,-0.724135,-1.03456,0.127679
-0.0827903,66.8591,13.4662,-0.256442
2.85,1.66701,0.393247,1.47308
1.62655,0.86217,0.700003,-0.317378
0.36291,-0.482634,-0.151436,1.81565
-1.23667,0.631262,15.7349,2.34206
8.16722,3.94008,-4.15487,-3.11358
-2.21737,-0.949143,0.0641941,1.63142
15.7222,9.63244,1.47778,-0.394762
2.36316,1.59,8.63996,1.08971
0.0433458,0.893431,0.332063,7.35912
-0.723308,0.0781767,-1.30883,0.605568
1.2393,4.00034,-0.937865,-0.119117
2.77446,-1.18979,-1.35377,0.17878
-0.556403,-0.426961,0.340656,-2.24533
-10.8707,-20.7914,-7.07033,2.62835
9.0927,3.64344,0.569478,-0.0331052
-3.65418,-1.49392,-0.750012,0.131215
38.427,19.0665,3.79365,-26.4535
-0.0686601,-0.232092,-2.32016,-0.431146
0.761176,0.247357,0.470033,-3.56672
-0.602273,4.27239,-1.33429,-2.56397
-0.4016,0.786769,3.14029,0.34023
3.77296,1.83179,0.776701,-1.93182
0.0452424,0.16304,-0.0442734,1.10921
-0.340491,0.166069,0.578873,-2.94213
0.475477,-0.421789,0.0704138,-1.92448
0.653758,-62.1639,-12.5778,-3.82764
3.50826,3.30155,1.11151,-0.125185
0.403985,0.660257,-10.7847,-1.30039
-0.492536,-0.449358,-3.45903,-14.5384
1.36003,0.607854,-1.32275,0.634927
0.0125609,0.00869573,1.02802,-34.9003
-0.167717,-0.214177,-2.01695,-1.5892
0.0365059,1.30975,-1.89881,-0.756133
-2.93008,0.466503,0.824556,1.25979
0.478098,0.0730679,-0.866762,0.442079
