N=1,N=2,N=10,N=100
0.886038,0.842804,0.548546,0.460548
0.475965,0.403571,0.520434,0.459272
0.614175,0.780216,0.575027,0.461396
0.0749369,0.349081,0.397911,0.514111
0.558141,0.58939,0.647044,0.500175
0.74987,0.812684,0.484281,0.513034
0.752779,0.545042,0.560904,0.516507
0.667072,0.65357,0.461559,0.480714
0.269162,0.491573,0.609862,0.49739
0.445206,0.603436,0.467648,0.496115
0.468361,0.423627,0.44884,0.538812
0.508315,0.404758,0.386211,0.4535
0.544642,0.535313,0.540315,0.512341
0.705759,0.613958,0.567625,0.505365
0.025492,0.227233,0.449783,0.538473
0.721008,0.361335,0.44596,0.471891
0.839264,0.634679,0.520977,0.489419
0.95328,0.871363,0.516096,0.470484
0.442085,0.689552,0.597691,0.5124
0.655684,0.433646,0.509357,0.458112
0.314006,0.552812,0.470805,0.476507
0.150578,0.276561,0.555208,0.53622
0.890272,0.453464,0.415818,0.509645
0.917522,0.932349,0.540834,0.485376
0.686912,0.544309,0.447918,0.496128
0.261259,0.194093,0.37959,0.500415
0.010732,0.333908,0.458329,0.500617
0.116806,0.151785,0.373566,0.516194
0.212151,0.578429,0.407405,0.501064
0.335823,0.556378,0.604702,0.542415
0.94516,0.716257,0.636646,0.492572
0.523064,0.397438,0.513139,0.469124
0.34207,0.502479,0.523542,0.510341
0.153776,0.0917384,0.42067,0.466474
0.391563,0.449561,0.539872,0.521958
0.302586,0.566863,0.53141,0.462318
0.126905,0.504761,0.485779,0.486851
0.851466,0.785574,0.491004,0.516468
0.487071,0.594043,0.458696,0.490803
0.519004,0.39346,0.609916,0.498134
0.906859,0.736458,0.67789,0.507974
0.465329,0.684071,0.455559,0.422196
0.822951,0.882215,0.422125,0.517327
0.576615,0.462461,0.392237,0.447075
0.351226,0.451826,0.449648,0.533031
0.820222,0.649815,0.497121,0.515739
0.396505,0.252993,0.556444,0.510556
0.286146,0.608504,0.504648,0.506202
0.399241,0.526072,0.690403,0.546662
0.692532,0.678679,0.530993,0.469262
0.804554,0.818186,0.575765,0.480695
0.232643,0.304187,0.604474,0.515055
0.15736,0.210298,0.513946,0.490862
0.677767,0.38737,0.476946,0.552139
0.483182,0.620729,0.513538,0.443545
0.625168,0.648949,0.515496,0.522018
0.307643,0.482873,0.464018,0.497448
0.692286,0.781002,0.47293,0.493424
0.298429,0.544043,0.504411,0.500039
0.307999,0.567678,0.509799,0.499051
0.081935,0.356621,0.449859,0.477254
0.538885,0.410078,0.489898,0.510926
0.292628,0.231896,0.425802,0.513539
0.113012,0.328406,0.495419,0.488792
0.356528,0.501193,0.521147,0.468914
0.465905,0.526242,0.60713,0.523596
0.891073,0.878126,0.708563,0.52042
0.232943,0.488475,0.569193,0.477989
0.921996,0.539997,0.591732,0.516409
0.149559,0.346197,0.507439,0.51443
0.373688,0.245626,0.526115,0.47479
0.795204,0.878536,0.494152,0.489208
0.482889,0.381068,0.521513,0.458418
0.0291687,0.0331429,0.451609,0.456644
0.916416,0.77394,0.471417,0.423291
0.315955,0.233777,0.460864,0.551081
0.441972,0.441246,0.465852,0.517483
0.42499,0.505124,0.491472,0.473271
0.00698105,0.134865,0.431163,0.492997
0.21411,0.581735,0.492075,0.464811
0.023695,0.123037,0.301883,0.547264
0.368318,0.679655,0.580972,0.524146
0.539741,0.595424,0.666557,0.491314
0.0649642,0.496072,0.450046,0.512338
0.791587,0.403543,0.34111,0.429847
0.573565,0.763995,0.644607,0.478544
0.394294,0.547582,0.410068,0.500912
0.773138,0.825705,0.505946,0.48922
0.114261,0.394817,0.437654,0.5012
0.481986,0.700464,0.362618,0.510995
0.802546,0.564094,0.487517,0.49632
0.344515,0.508637,0.430676,0.415566
0.634704,0.735035,0.501532,0.467028
0.806755,0.876151,0.632303,0.530025
0.308911,0.339845,0.574888,0.513712
0.43687,0.579893,0.466516,0.476381
0.297565,0.169852,0.526334,0.4792
0.509064,0.706406,0.664824,0.557553
0.628342,0.378064,0.499225,0.499531
0.36887,0.482916,0.438942,0.475368
0.989104,0.683321,0.54069,0.498362
0.63495,0.701489,0.476891,0.511272
0.206878,0.280784,0.292999,0.478409
0.767133,0.793804,0.468016,0.492145
0.344501,0.537741,0.592881,0.484209
0.942512,0.625746,0.536695,0.466133
0.789388,0.502934,0.511316,0.492734
0.531047,0.467772,0.438707,0.541785
0.777214,0.581822,0.577987,0.529121
0.749237,0.858685,0.523462,0.54036
0.79921,0.429416,0.521344,0.508787
0.295009,0.217194,0.389518,0.451381
0.285066,0.186534,0.416931,0.486531
0.929097,0.567341,0.460003,0.472203
0.834364,0.634565,0.673326,0.514095
0.0678033,0.130619,0.37881,0.505019
0.0877584,0.168013,0.496813,0.457264
0.489114,0.299286,0.377641,0.508097
0.0850321,0.183353,0.562566,0.505847
0.228782,0.142133,0.488174,0.517427
0.650486,0.556908,0.481889,0.487196
0.655081,0.605673,0.472885,0.490226
0.976986,0.833717,0.491752,0.466319
0.560547,0.460422,0.422244,0.491606
0.148355,0.573536,0.404583,0.463223
0.896132,0.803684,0.515226,0.526531
0.84566,0.499384,0.543003,0.48061
0.497821,0.566948,0.564324,0.520739
0.92628,0.668219,0.545906,0.471793
0.817833,0.487756,0.465431,0.507397
0.945548,0.832572,0.668998,0.548055
0.272189,0.392573,0.547198,0.525324
0.0090519,0.486189,0.514645,0.478277
0.353493,0.398963,0.36371,0.495635
0.599615,0.785933,0.612576,0.500067
0.132404,0.282038,0.498492,0.495716
0.216265,0.116423,0.434721,0.492404
0.183388,0.261924,0.447134,0.521305
0.793412,0.513125,0.564184,0.496559
0.319938,0.355649,0.319989,0.484506
0.936791,0.483789,0.350061,0.503804
0.811566,0.698621,0.455671,0.461464
0.0185809,0.467383,0.466532,0.503789
0.979476,0.877563,0.460239,0.523852
0.117488,0.243879,0.356386,0.501387
0.229942,0.328489,0.386226,0.46709
0.670432,0.557454,0.375844,0.443606
0.684025,0.740035,0.43986,0.474585
0.520823,0.539905,0.469271,0.494257
0.599355,0.664167,0.354046,0.468735
0.804295,0.72029,0.389079,0.496159
0.754345,0.67301,0.588905,0.497052
0.806111,0.481022,0.637862,0.531076
0.877282,0.912273,0.520882,0.510303
0.555312,0.769861,0.546486,0.444046
0.0523699,0.288431,0.455653,0.516843
0.489046,0.701475,0.613623,0.477149
0.821897,0.788589,0.549268,0.442493
0.0263772,0.38146,0.518886,0.480567
0.428319,0.568635,0.446221,0.464492
0.334217,0.359914,0.483488,0.476831
0.302153,0.457018,0.642301,0.507479
0.948904,0.570893,0.489035,0.469087
0.501184,0.408225,0.354358,0.493969
0.235293,0.43829,0.376788,0.49421
0.343597,0.201705,0.52829,0.475101
0.921099,0.527905,0.436462,0.472179
0.952273,0.818774,0.540796,0.444204
0.137568,0.199668,0.355334,0.463615
0.839567,0.441674,0.449661,0.505679
0.528447,0.663236,0.635146,0.507875
0.0115106,0.405751,0.521543,0.520743
0.0575499,0.16436,0.396035,0.532011
0.357507,0.197383,0.415474,0.508648
0.151084,0.228674,0.373407,0.440795
0.316164,0.227039,0.424479,0.481569
0.754288,0.463747,0.575413,0.48919
0.970043,0.618552,0.476951,0.508756
0.762741,0.869481,0.505396,0.539738
0.821705,0.642416,0.673648,0.502219
0.107114,0.431148,0.5654,0.491582
0.540538,0.682639,0.385365,0.472189
0.525957,0.468563,0.443543,0.500603
0.944474,0.763381,0.460596,0.538873
0.754495,0.789141,0.649788,0.452826
0.392794,0.673361,0.391681,0.480614
0.488251,0.64177,0.701351,0.495912
0.615847,0.612699,0.562163,0.493269
0.0486874,0.292682,0.470713,0.494043
0.794606,0.548605,0.547327,0.487663
0.183916,0.24369,0.395913,0.475559
0.427593,0.60303,0.464064,0.503058
0.880862,0.687415,0.614536,0.500229
0.184838,0.307122,0.465454,0.446861
0.446162,0.243313,0.519504,0.517676
0.548096,0.444034,0.549677,0.522855
0.431413,0.342544,0.646511,0.532146
0.573722,0.46338,0.502071,0.481143
0.234254,0.328954,0.489662,0.483942
0.589147,0.58731,0.713376,0.509684
0.400118,0.417636,0.403599,0.546061
0.0460608,0.239941,0.316432,0.486938
0.780364,0.601783,0.587091,0.520802
0.102981,0.318559,0.357805,0.516692
0.770843,0.422735,0.454821,0.487545
0.79702,0.586748,0.57004,0.526135
0.860811,0.717367,0.490791,0.532202
0.889251,0.606331,0.634464,0.484092
0.665488,0.531168,0.338504,0.469116
0.630207,0.636681,0.523659,0.497901
0.496373,0.334581,0.419781,0.511858
0.791628,0.816746,0.686981,0.496521
0.341845,0.504405,0.485819,0.474169
0.347712,0.206779,0.391683,0.47339
0.88637,0.73126,0.690781,0.504216
0.163708,0.403552,0.356438,0.474033
0.89007,0.588353,0.43996,0.494991
0.96181,0.954486,0.613272,0.521937
0.881193,0.445985,0.501244,0.547461
0.683925,0.682903,0.508141,0.541135
0.682449,0.740471,0.480364,0.478012
0.157996,0.298297,0.299595,0.46128
0.797981,0.805361,0.547098,0.516273
0.699144,0.802226,0.539196,0.496527
0.131147,0.547057,0.461328,0.489028
0.939062,0.712194,0.516581,0.489115
0.884114,0.696165,0.584587,0.524589
0.776629,0.512555,0.426269,0.439862
0.808631,0.690105,0.474409,0.431946
0.879886,0.503227,0.462538,0.524574
0.233232,0.441754,0.44557,0.548663
0.644079,0.353711,0.372912,0.512812
0.485443,0.323095,0.543973,0.476366
0.922622,0.681625,0.600023,0.454553
0.458448,0.642078,0.615673,0.49503
0.197402,0.361691,0.515821,0.484039
0.140031,0.215092,0.465281,0.517641
0.141993,0.532818,0.501334,0.529317
0.927453,0.836709,0.484644,0.472684
0.755936,0.40766,0.349401,0.491791
0.495304,0.522532,0.494477,0.517806
0.410354,0.500733,0.566997,0.488445
0.864203,0.850233,0.478312,0.533667
0.244788,0.277897,0.428026,0.525197
0.136612,0.548069,0.399847,0.516364
0.392233,0.491741,0.476633,0.473436
0.121859,0.179389,0.381507,0.463175
0.483988,0.604092,0.70535,0.46295
0.765833,0.845857,0.583745,0.495946
0.798016,0.708644,0.531566,0.50605
0.931693,0.78134,0.561323,0.526937
0.264136,0.253357,0.470061,0.497965
0.646256,0.53264,0.484541,0.456197
0.326482,0.624056,0.648557,0.539197
0.432625,0.622431,0.500095,0.489636
0.388244,0.287327,0.537439,0.499361
0.792948,0.664033,0.467971,0.534367
0.225869,0.202567,0.46404,0.483216
0.286087,0.346826,0.547476,0.47552
0.359445,0.599731,0.556102,0.496824
0.963294,0.535358,0.517276,0.476453
0.903156,0.481063,0.308219,0.47178
0.180908,0.424398,0.500968,0.509695
0.894268,0.841802,0.589318,0.521838
0.00238811,0.266422,0.431484,0.535004
0.511244,0.616574,0.408431,0.512853
0.532894,0.637228,0.624309,0.509286
0.941159,0.744907,0.730244,0.5057
0.59798,0.529594,0.541231,0.523158
0.943742,0.511023,0.381114,0.472081
0.183802,0.264117,0.413063,0.513447
0.38394,0.449765,0.510479,0.538124
0.999647,0.780585,0.651475,0.506984
0.167025,0.122262,0.371787,0.474662
0.404388,0.322461,0.516815,0.47587
0.109892,0.451633,0.461307,0.522973
0.756894,0.851268,0.620505,0.52906
0.31926,0.570753,0.502392,0.504744
0.00622495,0.22688,0.427323,0.507766
0.62215,0.770836,0.486989,0.525022
0.0308537,0.263955,0.484588,0.488906
0.506089,0.651286,0.585394,0.506219
0.866966,0.723965,0.442013,0.498942
0.876097,0.458013,0.409506,0.527463
0.534292,0.626466,0.537657,0.444513
0.722658,0.859099,0.563997,0.466951
0.673753,0.462526,0.512198,0.529702
0.519439,0.543451,0.544099,0.488123
0.654586,0.467392,0.475396,0.470489
0.831669,0.53977,0.537861,0.503143
0.189449,0.558718,0.485381,0.525938
0.215667,0.539892,0.465004,0.532897
0.814385,0.870922,0.413109,0.426145
0.0271555,0.272281,0.433689,0.465515
0.846385,0.5154,0.451027,0.490939
0.230563,0.608175,0.520739,0.471416
0.62462,0.770599,0.486742,0.481937
0.713662,0.594588,0.480071,0.489933
0.972315,0.855136,0.599178,0.538554
0.961475,0.495104,0.658335,0.513048
0.884563,0.761387,0.546434,0.450659
0.230515,0.181118,0.445936,0.568595
0.45325,0.326178,0.501285,0.496888
0.589007,0.352895,0.415872,0.487064
0.983622,0.78943,0.651969,0.484651
0.350874,0.581526,0.502017,0.475338
0.137878,0.540836,0.522631,0.485384
0.530853,0.549602,0.442704,0.464867
0.759549,0.578862,0.579515,0.522074
0.985254,0.630121,0.564682,0.477583
0.788246,0.40558,0.375717,0.521591
0.877429,0.57988,0.506739,0.494069
0.36777,0.655061,0.54901,0.528654
0.0191977,0.135314,0.481508,0.524925
0.881392,0.702283,0.424001,0.501074
0.489009,0.685462,0.648163,0.480902
0.216495,0.32371,0.581579,0.521907
0.714797,0.458468,0.417991,0.485505
0.066621,0.179946,0.445337,0.497851
0.934047,0.79473,0.638966,0.495134
0.522325,0.465041,0.596361,0.503457
0.605736,0.591537,0.504743,0.476595
0.583103,0.516307,0.364523,0.481287
0.948376,0.890758,0.507659,0.484456
0.541017,0.502646,0.456105,0.415175
0.315561,0.342848,0.604568,0.523911
0.44249,0.508693,0.464306,0.51565
0.59496,0.417184,0.588552,0.494286
0.0281242,0.406216,0.570929,0.51207
0.228853,0.24042,0.358778,0.45746
0.681234,0.353497,0.384225,0.558045
0.803906,0.831316,0.454961,0.439383
0.984163,0.587597,0.469608,0.505286
0.444984,0.262184,0.372148,0.46657
0.487291,0.37365,0.516686,0.505105
0.472405,0.413813,0.495734,0.473687
0.239028,0.549529,0.447755,0.491912
0.944171,0.502483,0.495848,0.410005
0.505909,0.55347,0.409612,0.475438
0.804297,0.444345,0.494457,0.549357
0.93032,0.646441,0.5023,0.450678
0.395481,0.384227,0.467768,0.472155
0.129175,0.240258,0.48507,0.522757
0.0689558,0.352587,0.470721,0.498534
0.430289,0.316693,0.461606,0.488577
0.536501,0.526079,0.469576,0.528515
0.0740142,0.372014,0.483237,0.469668
0.459159,0.453934,0.54283,0.515934
0.776064,0.645617,0.620624,0.538276
0.554349,0.374035,0.45991,0.484715
0.053335,0.0906549,0.341082,0.482789
0.227659,0.379311,0.37131,0.484714
0.157873,0.118747,0.390451,0.513133
0.397712,0.206802,0.443057,0.486969
0.844993,0.600105,0.615139,0.54451
0.782115,0.808437,0.442611,0.49896
0.519935,0.424614,0.471662,0.500878
0.449604,0.624311,0.432518,0.515722
0.563276,0.628631,0.457753,0.521289
0.918101,0.615947,0.552369,0.460882
0.828704,0.666473,0.460806,0.468112
0.490533,0.628772,0.468809,0.527702
0.437587,0.354804,0.656158,0.567941
0.869845,0.539719,0.447598,0.502106
0.063165,0.342335,0.399419,0.472537
0.381754,0.407628,0.350894,0.42053
0.903019,0.656459,0.54378,0.538115
0.358422,0.480799,0.687202,0.483389
0.481859,0.452699,0.574955,0.528325
0.398304,0.427791,0.540608,0.509837
0.307506,0.542024,0.393127,0.437453
0.317059,0.544288,0.58016,0.490456
0.221331,0.59533,0.582983,0.497782
0.641511,0.450529,0.499463,0.456412
0.0402395,0.123602,0.599649,0.510408
0.47326,0.430579,0.260786,0.471385
0.780688,0.406478,0.560049,0.521058
0.46065,0.576384,0.517192,0.481858
0.386038,0.491172,0.465937,0.502173
0.467419,0.286299,0.560411,0.527283
0.44695,0.707912,0.59656,0.495661
0.313445,0.429494,0.591421,0.443923
0.910351,0.847291,0.595641,0.50847
0.687636,0.624352,0.634884,0.516549
0.215885,0.21913,0.439076,0.464069
0.995104,0.590698,0.417842,0.461482
0.6796,0.761669,0.506477,0.558627
0.500387,0.422427,0.407258,0.484454
0.263015,0.194142,0.391381,0.510302
0.665567,0.388789,0.45025,0.462309
0.121522,0.404986,0.471706,0.483291
0.0567757,0.509345,0.385031,0.469425
0.519484,0.342173,0.623707,0.538606
0.604662,0.659297,0.489839,0.502039
0.830225,0.621344,0.499448,0.519146
0.354017,0.348625,0.411328,0.445294
0.407464,0.391692,0.499487,0.475696
0.124855,0.0801852,0.263113,0.514585
0.120628,0.198703,0.459219,0.449501
0.731869,0.828642,0.509395,0.485541
0.289802,0.157118,0.429018,0.507347
0.571276,0.693813,0.547797,0.520616
0.63698,0.696702,0.565057,0.505399
0.483683,0.668749,0.579768,0.552371
0.688585,0.467586,0.559391,0.494723
0.838718,0.724561,0.606123,0.479132
0.820144,0.69122,0.42461,0.469681
0.761767,0.550747,0.409518,0.491695
0.827312,0.81715,0.510089,0.537676
0.335286,0.301484,0.484864,0.472106
0.538331,0.295067,0.463579,0.495764
0.456746,0.585062,0.552917,0.488331
0.551364,0.595803,0.463606,0.503689
0.822394,0.695367,0.541485,0.456709
0.685977,0.814162,0.534861,0.519244
0.230614,0.221026,0.442925,0.453609
0.181457,0.260671,0.420473,0.43026
0.0607876,0.179563,0.455806,0.492947
0.0554429,0.398601,0.5218,0.467123
0.383154,0.210613,0.592858,0.48086
0.354767,0.306776,0.428062,0.470905
0.692288,0.623979,0.486517,0.512885
0.286232,0.547953,0.444889,0.469513
0.731423,0.735023,0.547614,0.504346
0.408407,0.39673,0.492544,0.520294
0.28694,0.431601,0.531964,0.49968
0.196409,0.330198,0.38133,0.437039
0.181985,0.303486,0.343842,0.505048
0.359961,0.508744,0.483382,0.495633
0.985249,0.926915,0.65454,0.508963
0.300912,0.173648,0.406796,0.515716
0.175582,0.533647,0.538416,0.49785
0.0397409,0.462319,0.339718,0.469205
0.665207,0.805608,0.528084,0.519565
0.821432,0.591252,0.568795,0.505302
0.683925,0.422932,0.564591,0.514845
0.429471,0.680997,0.588049,0.480672
0.0637783,0.254932,0.36765,0.476846
0.992568,0.696641,0.500998,0.47566
0.938302,0.720241,0.575232,0.482663
0.762076,0.551551,0.58055,0.491382
0.782542,0.854085,0.601023,0.495821
0.968927,0.871302,0.687904,0.49883
0.569681,0.507371,0.432466,0.485769
0.437272,0.238982,0.563433,0.447887
0.607182,0.364003,0.44136,0.498218
0.137871,0.442244,0.289229,0.454113
0.340001,0.599521,0.40315,0.491853
0.307633,0.316707,0.484705,0.441678
0.070502,0.515933,0.520328,0.488295
0.142578,0.229546,0.433385,0.457522
0.144338,0.37427,0.519524,0.506506
0.38983,0.571297,0.650707,0.49669
0.688659,0.408156,0.341118,0.474217
0.420135,0.323143,0.489418,0.516475
0.463627,0.638391,0.564425,0.480834
0.555736,0.341164,0.640807,0.52605
0.800307,0.620241,0.610698,0.507167
0.559317,0.448242,0.526803,0.475937
0.947645,0.641892,0.540437,0.533255
0.258064,0.248547,0.289625,0.43516
0.438325,0.654203,0.510703,0.538034
0.282768,0.278731,0.57244,0.510342
0.307915,0.348635,0.482348,0.4824
0.845251,0.684191,0.446157,0.496735
0.163833,0.311941,0.566308,0.51436
0.358251,0.557969,0.474252,0.514646
0.200248,0.572931,0.672297,0.529597
0.520256,0.404085,0.519185,0.519465
0.292173,0.61833,0.572489,0.516409
0.243666,0.386312,0.380747,0.500313
0.276586,0.591479,0.516979,0.464095
0.497966,0.597628,0.618334,0.470561
0.440543,0.399343,0.437019,0.463929
0.770521,0.534776,0.545918,0.468398
0.0858508,0.34001,0.546286,0.496827
0.4159,0.286622,0.400163,0.489689
0.826977,0.624575,0.599595,0.539023
0.67054,0.644184,0.468869,0.489308
0.00347776,0.304037,0.39276,0.511713
0.552898,0.414432,0.528661,0.499123
0.250354,0.623547,0.586459,0.539856
0.250101,0.169197,0.377521,0.510885
0.869321,0.71306,0.411229,0.483875
0.910478,0.484718,0.45952,0.456524
0.181125,0.285169,0.459897,0.498749
0.0171871,0.426591,0.565795,0.475897
0.513622,0.647621,0.498005,0.527019
0.711552,0.609103,0.757559,0.514573
0.892446,0.849723,0.621978,0.482333
0.565537,0.607148,0.593629,0.478497
0.850729,0.668572,0.569018,0.52729
0.371187,0.323141,0.456688,0.539823
0.0614005,0.402762,0.431925,0.46179
0.520692,0.61056,0.55922,0.501118
0.720249,0.577935,0.556259,0.48921
0.494105,0.529985,0.471762,0.453009
0.770006,0.680274,0.496479,0.497583
0.852613,0.562692,0.452848,0.451485
0.155328,0.420729,0.581912,0.442099
0.953593,0.931103,0.671729,0.447129
0.335686,0.294517,0.392633,0.532632
0.359569,0.374602,0.601678,0.506546
0.257738,0.337139,0.369538,0.438533
0.606535,0.30344,0.523417,0.505961
0.900903,0.489867,0.382124,0.503698
0.627969,0.702683,0.614891,0.463202
0.359467,0.374402,0.551709,0.453629
0.699226,0.482378,0.415368,0.497122
0.211622,0.538083,0.577038,0.500566
0.272844,0.169298,0.538544,0.518482
0.650496,0.367787,0.333438,0.459285
0.518683,0.409898,0.471056,0.480167
0.514316,0.382344,0.515917,0.46497
0.763646,0.70329,0.629514,0.48597
0.952445,0.500036,0.470802,0.492075
0.344114,0.607284,0.660904,0.493939
0.00118516,0.139443,0.609742,0.515289
0.640069,0.359748,0.457911,0.445388
0.817787,0.648649,0.424126,0.513671
0.253256,0.431781,0.522441,0.523064
0.733281,0.569507,0.517158,0.507772
0.422571,0.478382,0.547335,0.485621
0.634303,0.630395,0.445097,0.506252
0.838252,0.476547,0.697994,0.521668
0.471222,0.62263,0.608327,0.47476
0.0222796,0.0399094,0.562343,0.458853
0.914485,0.952395,0.757199,0.492874
0.385766,0.473304,0.599286,0.461531
0.343193,0.171774,0.376775,0.501178
0.954984,0.579803,0.55252,0.515035
0.449549,0.679196,0.488818,0.529204
0.576013,0.557039,0.508309,0.500594
0.779907,0.541331,0.558617,0.511442
0.163883,0.518798,0.462503,0.463057
0.507774,0.525163,0.418424,0.445719
0.255406,0.252148,0.623854,0.506337
0.64623,0.440716,0.318527,0.46864
0.755794,0.769513,0.617355,0.480317
0.756826,0.781609,0.591177,0.525371
0.337489,0.539389,0.563072,0.465603
0.999141,0.912355,0.661829,0.468036
0.455492,0.478573,0.492656,0.484401
0.0897813,0.188,0.56635,0.489889
0.386862,0.363014,0.527432,0.500534
0.401726,0.403466,0.432091,0.484196
0.0828823,0.263606,0.378681,0.480619
0.0345137,0.356637,0.35493,0.494565
0.940774,0.937472,0.542466,0.497431
0.222891,0.570979,0.453588,0.560697
0.857688,0.804488,0.448048,0.545676
0.92615,0.860176,0.606792,0.544303
0.123069,0.213041,0.480669,0.464258
0.852476,0.429001,0.578014,0.498754
0.836334,0.648206,0.636209,0.523577
0.522269,0.591365,0.506795,0.466416
0.605188,0.35977,0.476918,0.524581
0.261466,0.448172,0.39482,0.497096
0.285729,0.586727,0.544157,0.490098
0.240546,0.504375,0.639198,0.496519
0.468895,0.629112,0.545808,0.495348
0.83698,0.716306,0.564545,0.502392
0.298615,0.467233,0.572717,0.507457
0.698507,0.847092,0.579756,0.484294
0.0254316,0.45261,0.610257,0.510761
0.921727,0.769688,0.534522,0.50474
0.455191,0.294109,0.597821,0.507702
0.735108,0.49376,0.474883,0.48833
0.145772,0.137026,0.350775,0.461421
0.987621,0.7044,0.596338,0.517716
0.83568,0.482049,0.496107,0.509615
0.59381,0.487332,0.567239,0.549016
0.156682,0.515275,0.484751,0.493184
0.873237,0.677043,0.644405,0.526997
0.188544,0.119666,0.430245,0.472995
0.446831,0.400917,0.427142,0.46807
0.857256,0.912547,0.585155,0.513117
0.0147906,0.404253,0.59504,0.493596
0.559021,0.602972,0.503352,0.480275
0.940288,0.627693,0.449156,0.532223
0.710626,0.786992,0.648012,0.52125
0.10035,0.270357,0.525413,0.557111
0.182675,0.498104,0.391873,0.489913
0.939885,0.708664,0.47324,0.465067
0.76553,0.404333,0.418036,0.468005
0.0769376,0.152568,0.491741,0.485409
0.948656,0.492676,0.466307,0.490147
0.156864,0.307629,0.389837,0.465383
0.362429,0.405797,0.481786,0.515385
0.940236,0.573078,0.486114,0.506262
0.237338,0.29513,0.509144,0.505461
0.833879,0.442746,0.48827,0.516953
0.178846,0.12873,0.437734,0.461207
0.236566,0.287437,0.491308,0.458429
0.437049,0.341455,0.539402,0.482374
0.170504,0.584066,0.507825,0.471733
0.668644,0.539268,0.552606,0.481713
0.706841,0.418579,0.492975,0.496734
0.944549,0.668661,0.453121,0.497001
0.668052,0.7264,0.450892,0.487433
0.449895,0.63645,0.513384,0.516181
0.00216596,0.24588,0.408588,0.486628
0.953973,0.814368,0.489208,0.518914
0.0733843,0.0469107,0.51755,0.440182
0.696057,0.687138,0.584331,0.43897
0.90079,0.758626,0.492497,0.520816
0.838911,0.601903,0.329991,0.480692
0.101415,0.256793,0.420947,0.418097
0.0851274,0.151122,0.37842,0.510942
0.95608,0.583249,0.476493,0.505327
0.432309,0.670258,0.645873,0.531244
0.615989,0.756422,0.642883,0.540177
0.36147,0.655787,0.552551,0.443814
0.00522104,0.39373,0.505239,0.485214
0.00888882,0.108307,0.393445,0.489619
0.448816,0.703341,0.488942,0.523177
0.0649998,0.379714,0.435912,0.48028
0.468312,0.414518,0.525954,0.449357
0.274776,0.552643,0.576444,0.4566
0.536158,0.602469,0.60256,0.528026
0.482417,0.704597,0.600875,0.506603
0.867564,0.625366,0.491713,0.512271
0.169006,0.108404,0.378931,0.501791
0.552952,0.527897,0.497413,0.53021
0.375167,0.494835,0.685795,0.531235
0.49627,0.277437,0.437752,0.469814
0.781614,0.452487,0.480052,0.571601
0.724057,0.585655,0.367478,0.448651
0.538829,0.364196,0.579089,0.486751
0.667249,0.83007,0.590146,0.488096
0.19299,0.478503,0.55978,0.496234
0.992314,0.726816,0.634164,0.505246
0.748607,0.788908,0.373965,0.460918
0.470444,0.417569,0.466225,0.496727
0.539186,0.342846,0.40498,0.498529
0.223101,0.520322,0.489873,0.455522
0.145622,0.426565,0.503189,0.541927
0.46936,0.455408,0.32613,0.520961
0.107855,0.27128,0.525211,0.488669
0.625077,0.494897,0.597376,0.509108
0.618685,0.50022,0.463246,0.482618
0.266032,0.495199,0.634848,0.494176
0.769531,0.48538,0.487603,0.547631
0.0668011,0.159431,0.504369,0.481469
0.236237,0.60703,0.53729,0.477617
0.364219,0.437829,0.594137,0.488195
0.548912,0.608232,0.58021,0.46755
0.468913,0.311199,0.532597,0.500564
0.283155,0.31085,0.32624,0.446353
0.260489,0.214116,0.403688,0.457372
0.64085,0.408752,0.513202,0.543934
0.951558,0.741309,0.600905,0.502926
0.957101,0.878121,0.597413,0.462408
0.192912,0.542379,0.510914,0.49334
0.67573,0.744005,0.467277,0.507715
0.916757,0.946728,0.441605,0.486402
0.279101,0.516463,0.460051,0.494433
0.477023,0.372276,0.508738,0.498219
0.538927,0.558894,0.498658,0.465341
0.74539,0.458284,0.469529,0.486727
0.273046,0.47531,0.477141,0.465429
0.858754,0.624305,0.540751,0.491016
0.549024,0.302601,0.410062,0.497268
0.288501,0.394007,0.46314,0.492673
0.968807,0.867992,0.622875,0.548097
0.814028,0.834332,0.573122,0.494616
0.29949,0.621151,0.397013,0.446427
0.832597,0.847184,0.51708,0.554108
0.283642,0.574623,0.495154,0.485243
0.224685,0.312522,0.392625,0.475514
0.968487,0.685465,0.478862,0.487609
0.71863,0.718512,0.625524,0.555109
0.33658,0.58518,0.49248,0.476691
0.360451,0.426047,0.390174,0.531222
0.401512,0.5143,0.523913,0.4648
0.294365,0.601713,0.455731,0.46092
0.25049,0.14213,0.464641,0.500903
0.59661,0.614959,0.589218,0.460858
0.771554,0.65143,0.678002,0.527997
0.379792,0.331991,0.671142,0.49111
0.996495,0.542011,0.646544,0.503857
0.797097,0.750576,0.578397,0.53762
0.121445,0.556445,0.505925,0.511982
0.925306,0.806709,0.663421,0.49306
0.335438,0.455304,0.484579,0.511488
0.792671,0.445786,0.407811,0.489943
0.593111,0.568559,0.455085,0.449982
0.042307,0.187653,0.452807,0.52259
0.411084,0.624007,0.764884,0.523993
0.883875,0.926624,0.408292,0.411012
0.648393,0.802782,0.550723,0.476547
0.0859363,0.0942685,0.516148,0.51971
0.0497365,0.296259,0.452897,0.525527
0.798463,0.574505,0.393051,0.504447
0.0861342,0.337845,0.432123,0.52251
0.969616,0.897233,0.601998,0.531871
